,customer_id,VENDOR
1840,4OG9FZ8,300 300 300 110 110 300 259 110 259 295 110
1842,7YTX7R3,149 157 157 157 157 157 157 78 157 157 106 149 189 157 201 106 157 157 191 157 679 191 679 157 201 582
1843,ROX7QO9,161 161 161 161 161 161
1844,YXVMWK6,195 195
1846,LW4TJAS,294 83 83
1848,U9JXJSO,294 105
1850,3UXFOTK,294
1853,PAXBHD1,294
1855,1UF42TF,294 106
1856,WWUMZ9X,294
1857,20IEYE9,294 189
1860,SL9ADB3,294
1861,BU9FASD,92 92 92 92 92
1862,VEOW2DB,294
1865,DYIUVW1,193
1868,2BRLYMQ,289 289 289 274 289 201 289 289 4 289 582 75 583 92 583 92 577 577 577 577 583 577 582 577 846 577 583 577
1870,ABXKS6A,294
1871,S9NHAF7,106 113 106 106 78 106 113 106 225 149 66 66 66 225 66 149 106 67 149 67 191 582 113 67 67 67 259 67 67 67 67 67 67 201 67 67 67 67 106 67
1872,XB643OE,78 78
1874,SHFDTXJ,105 113 157 83 78 78 78 145 83 83 83
1875,ZEPB0D7,90 231 90 225 90 44 44 225 225
1876,7TO16RZ,294
1877,UEOH16Y,294 85 85 85
1878,93V3KO1,294
1880,SQ8ZPJP,92 33 4
1881,GY82K0R,250 250 294 195 398 216
1882,VPN0B8I,243 294 154 105 105 391 191 85 105 148 105 243 85 105 105 105 104 243 105 105 105 105 391 83 83 105 105 105 83 86 575 84 575 105 105 575 575 105 386 105 105 575 105 575 105 84 105 575 105 105 386 575 105 575 575 84 105 105 105 575 105 225 105 84 575 86 105 105 289 289 105 289 105 575 105 105 575 105 575 105
1883,PHA2TDC,294
1884,6QHQTSH,203
1885,CSKN8XP,83 83 83 83
1886,3AOCG8H,294
1887,ZWJTX1L,105 193 105 43 193 199 105 105 85 105 105 105 193 110 105 189
1889,UR6GGVB,148 148 304 304 304 197 148 299 84 148 105 148 299 105 86 148 299 299 86 148 299 86 299 86 86
1890,E3ST0ES,294
1891,6BH5VS3,154 83 294 243 105 90 289 105 84 44 44 105 84 681 44
1893,VR0HZ1O,157 157 110 157 28 110 28 157 104 157 110 78 110 547 679 679 679 43 679 79
1894,JQHAUF4,294
1895,KMT0UOX,294
1896,JP25RXM,83
1898,X60UUSP,154 154 84
1900,4UW49MZ,115 78 192 78 78 134 13 79 79 79 79 79 4 159 79 159 159 79
1901,L8YTTZE,78 78 78 176 79 79 115 76 79 20 20 20 79 20 79
1902,GFPL1KB,294
1903,4F2VEE7,180 180 180 104 180 176 176 20 176
1904,43H0CV7,23 391 391 271
1906,GBI3U24,196 303 303 303 303 298 79 298 298 113
1907,BK7Q4C2,294
1910,THFOHTA,231 83 231 83 243 83 391 84 237 84
1912,Y96ONHF,113 113 113 113 113 78 104 113 106 113 113 113 113
1913,WA78NZB,78 113
1914,2MZVD6K,154 85 85 299
1918,OVHMP9N,193 193 193 250 193 193 193 193 193 250 193 195 195 195 78 191 401 191
1919,8DDDSAR,83 84
1920,K0LD40O,83 105 106 145 85 83 83 90 193 84 195 356 90 356 386 537 356
1923,086S0XK,20 113 113 92 113 23 76 20 81 149 401 401 13 401 188 92
1925,1Q77U57,85 83 85 105 231 83 231
1926,AMAAJ68,294
1927,3Z4WTDO,294
1928,VJS0984,43 199 43 43 289 43 193
1929,SAU5BL4,105 105 105 86 84
1930,GCAI1DU,193 83 193 193 193 193 193 193 83 84 83
1931,XFESUDA,113 113 90 304 113 113 113 419 113 113 113 113 79 582 679
1932,OSD27OS,294
1933,7WD05WQ,106 78 113 105 85 85 105 856 106 105
1935,7OA227Z,176 265 92 134 134 288 288 33
1938,QZNR6PF,81 180 180 180 81 4 180 81 303 180 78 20 81 401 176 82
1940,1735241,82 304 148 83 83 83 197 304 83 85 304 391 391 304 304 391 299 225 299 299 299 299 225 299 386 299 84 160 386 225 299 86 299 160 160 299 160 299
1943,FR0K675,294
1944,RAI4WGM,294
1945,6H0AVG8,78 92 159 75 33 76 76 33 92 159 104
1948,Y2OYCX8,134 134 221 134 221 221 134 134 221 192 192 221 134 192 221 134 20 134 134 216 134 134 134 134 188 578 188
1949,SG60908,78 78 189
1952,UPUF1JW,78 78 856 79
1953,BF5O1NE,294
1954,PV83R6Y,203 203 203 203 203 855
1957,XXCSUR6,105 83 195 105 105 105 105 84 105 105 84 4 105
1958,3BQR5RR,294
1959,NWSQ0T3,294
1960,QHADGS6,83 83 289 148 83 105 289 289 83 231 105 83 289 84 84 84 160 105 105 84 105 84 160 105 386 105 86 583 86 225 84 398 84 105 84 105 154 846 846 846
1962,7OU2H9P,157
1964,PP37XJZ,78 113 78 195 113 195 113 78 265 113 113 113 113 113 679 113 113 113 113 113 679 113 113
1966,Y3Z9NFB,294
1968,I9Z6WE0,294 195 195 195
1969,TJ43DVY,145 113
1971,4EUSQK5,294
1973,NXC3XWB,78 78 78 43
1974,AN6SM8L,78 81 78 134 134 134 134 28 79
1976,26R5DD0,78 78 225 78 78 78 78 113 78 78 78 78 113 113 78 113 78 113 113 78 78 419 419 78 78 113 78 79 79 113 79 79 547 547 79 79 106
1977,YOZ60T3,161 161 196 161 161 161 161 196 196 161 196 78 78 161 161 196 196 161 203 161 196 573 573 573 192 573 573 573 573 573
1978,KVJY632,294
1979,FCMQGD4,105 105 391 86 105 105 537 386 105 160 386 419 537
1980,FRRFECM,201 201 201 207 201 201 201 201 201 197 44 44 577 197 197 846 846 86 197 197
1981,RNROIHJ,243 304 195
1982,01LC14G,78
1983,53ZPRG3,294 243
1986,97OX7AA,294 106 583
1987,95T9WL8,294 197
1988,4AZYXN6,196 161 113 75 203 161 161 203 578 573 199 192 573 573 573 573
1989,CT9W7UG,195 78
1990,B0SIVPQ,78 78 78 78 78 78 78 78 28 28 79 858 858 79 858 858 858 79 33 79
1991,28S77M1,300 300 221 13 13 221 221 221 13 221 221 13 221 13 300 221 300 13 216 191 20 20
1995,TD7O3RK,195
1998,CI4VWXX,294
1999,6J60XIY,105 83 83 105 83 78 78 105 83 83 195 193 85 105 105 85 106 85 83 106 78 78 105 79 84 189 106 79 386 84 386 84 386 79 84 84 86 681 76 148 191 356 106 386 386 583 84 583 105 386 843
2000,FOTX7BO,294
2001,KY7TI5R,294
2002,RX4RCEM,106 113 288 113 106 106 78 106 113 78 78 78 79 113 106 106 106 113 79 113 856 856 79 582 856 79
2003,50L05P7,90 189
2004,QG0R3NL,294
2006,MTDV9DM,243 243
2008,F1ICF0P,78 176 195 195 28 195 195 106 104 78 106 191 191 23 191 79 679 679 679
2009,X6SAJJU,20 195 78 78 207 259 78 191 203 79 79 578 386
2012,DRR8AEM,294
2014,4U4TX6F,294 83 105 105 391 90 79 84 843
2015,A6YWH9W,154 154 154 154
2016,OMTH6UK,20 20 115 20 115 20 79 20 20 271
2018,Q4W8G71,78 78 78 79 79
2019,JD84DEC,83
2020,NO42N6M,197 197 197 160 105 105 105 105 105 419 289
2021,2KCDRTW,243 243 43 294 243 243 193 84 189 237 84
2022,1G940Y5,90 55 55 148 237
2023,SNXQTXK,274 113 578 113 113 113 113 113 113 547 113 113
2025,10LQPZO,180 92 159 92 159 149 274 176 92 582 547 578 578 176 159
2027,ZCI01W7,104 104 104 104 33 104 180 104 104
2029,QM849BC,83 243 66 304 84
2031,B2RJK5F,85 243 221 83 85 199 193 113 83 84
2032,VX3KING,154 145
2033,5BRQMRI,203 196 216 199 192 199 199 199
2036,H7OF7NH,90 193 90 90 193 83 225 300 90 356 300 300
2037,633FVVQ,83 83 83 304 83 145 845
2039,IKHPE9Z,83 83 243 243 83 83 243 83 243 105 243 78 90 78 78 28 83 78 78 75 83 195 83 83 304 23 84
2040,AQDFFS8,294 294 294
2041,9NROS0W,193 193 231 386 386 846
2042,IMXHYE8,193 193 193 189 86 86 189 189 849
2044,BCR7K27,75 401 67 401
2046,BXH07NV,193 196 149
2055,G4TCUHQ,20 66 159
2056,K4JLC4P,13 13 13 13 13 106 13 13 13 13 13 13 13 75 13 13 13 4
2057,SNY8SK4,195 195 191 191 191 547
2058,5HWFQE4,303 110 303 303 113 303 303 134 134 303 159 180 303 303 134 303 303 303 4 189 134 274 4 134 20 20 82 577 681 681 681
2065,85CIV7A,180 81 81 180 81 81 81 180 180 81 149 547
2066,GIMI3RX,85 231 849
2067,X3DWI4P,195
2069,TMSCKL3,75 75 195 299
2070,EOTNZRP,85 289 289 289 106 90 85 145 145 681 681 154 681 154 145 154 681
2071,VRF4AZQ,75 43 105 145 160 160
2072,ZP8MPP8,195 195 113 195 79 106
2073,20SFFKT,148 193 189 189 189 189 386 189 189 356 398
2074,JOTABR9,110 81 83 201 78 193 83 110 197 110 577 577 577 55 583
2075,5LQ4XTN,271 83 294 294 577 295
2076,VQMQCTE,75 75
2080,2RTIFXW,303
2081,ROSB68L,189 300 221 192 221 274 20 20 221 92 134 20 274 221 221 20 33
2082,B27X2DU,23 23 4 4 23 134 23 134 4 4 23 23 23 4 23 23 23 23 134 33 33 55 304 304 4 33 33 391 33 356 33 33 20 419 75
2083,HLC3XQH,104 104 104 4 4 4 4 4 104 4 180 180 180 176 176 176 176 176 176 176 4 176 176 176 176 841 176 4 176 841 841 841 547
2088,IVFSYN5,176 180 83 148 188 92 85 180 13 148 180 90 274 201 195 274 81 192 4 81 159 237 55 20 76 289 33 577 681 90 398 537 84 577 33 221 583 86 134 537 33 105 92 20 189 4
2090,V5SXFN6,207 66 78 78 79 398 67 79 846
2096,NNEQ6FZ,23 191 250
2098,WX2JI8A,83 83 83 83 83 83 83 84 84
2100,YDA42FR,157 288 288 288 78 28 28 79 79
2103,XLHR62K,4 113 13 176 13 13 13 225 176 113 679
2105,N0VF64A,4 4 176 4 4 4 4 4 4 4 4 4 4
2109,UUI7Y9W,157
2116,JGAKTC7,288
2118,W9VH4JL,193 193 193 193 193 193 193
2119,CESY7LG,20 55
2122,24F7GRW,154 44 154 149 225 79 583
2126,ZJX0BJV,189
2127,C3ZWTGF,105 83 83 105 90 85 90 105 105 105 43 90 84 84
2129,FL6CBI5,28 113 113
2130,0LFIRRX,110 149 110 110 110 110 149 110 149 110 110 149 149 149 23 110 110 110 271 110 271 110 149
2131,946FAD2,78 195 113 113 78 113 110 176 176 113 113 79 578
2132,0YM9PL8,176 110 33 92 159 92 92 159 159 92 33 110 159 578 159 79 547 176 159 310 547 310 547 159 547 310 858 310 310 159 547 33 547
2133,QM4S20K,115 203 199
2134,1OQGDT8,195 195 195 43 841 841 157 676
2136,K6KDV2U,192 134 134 110 110 110 134 134 134 134 134 134 110 110 134 134 110 134 110 134 134 386 134
2143,8NY3FH5,78 195 78 79
2145,U6WXJRG,113 113 113 259 110 79 113 113
2146,067ZTKD,303 92 303 303 303 274 303 92 92 159
2147,NF2W3DK,106 113 113 113 113 113 113 104 20 113 79 113 113
2149,MBTUUXM,289
2150,CQU77XO,274 66 274 274 274 115 180 78
2152,0H20BYF,110 195 191 259 295 295
2153,01RMLT7,289 105 157 105 105 105 86 90 537 289 237 105 356 84
2156,EH8QKSY,20 161 161 20 20 20 159
2159,PO20613,4 28 288 288 75 76
2162,1QGT2Z5,176 157 681 681
2163,YXLL97B,83 85 83 83 221 83 83 113 391 83 85 391 85 84 113 86 386 386 846 846 846
2166,NK9LFAT,113 113 113
2171,049BJCO,159 221 113 159
2172,4ZWX3X8,289 356 86
2173,7MY7YJE,113 259 113 28
2174,9IBWPUE,113 78 113 78 113 78 113 113 113
2175,5S53XBS,195
2178,70J4PVC,189 189
2179,YD9I5YN,180 55 180 104 104
2180,DCL2J09,113 113 104 113 195 113 78 105 221 250 201 391 113 78 856 43 849 846 846 843
2181,5G14N7J,201 145 110 90 304 310 289 419 105 195 681 197 90 197
2183,1B1UIYH,134 192 192 20 33 92 134 192 221 221 115 192 110 20 192 221 221 192 221 300 33 188 216 75 216 134 82 188 110 676 310 216 23 92 134 33 20 216 547 858 310 33 134 33 216 159 547 159 159 33 23 33
2184,UZULEOW,304 304
2185,UVKHLLE,78 193 78 195 78 78 78 78 78 78 259 401 33 578 76 858
2188,E3W8NML,113 113 113 113 113 113 113 113 113
2191,5DDYLB5,90 81 85 44 575 386 846
2194,KL5JGSB,294 105 203
2195,AKLDXQI,145 193
2197,HY40W9G,113 113 113 113 78 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113
2198,DRAF6N2,83 44 44 78 44 84 44
2200,BFD361C,20 20 75 106 104 104 104 265 176 20 104 207 4 104 20 28 401 113 82 82 79 82 20 82 82 221 858
2204,U59I5S8,113 113 113 583 79 113 79 578 79 113 79 113 113 113 113 113
2205,LLLDPN0,148 83 148 84
2206,AHB4RPA,85 85 386 44
2208,UCW3ZTE,289 289 289 289
2210,ZRVZYQ8,113 113 113 78 78 79
2211,Z1DHZ3U,78 78 113 113 113 113 78 113 113 148 105 67
2213,VM99X8G,113 113
2215,A4MJFTC,44 115 78 115 145 78 115 193 43 79 105 28 679 86 681
2216,9FGYQR1,113 106 104 113 113 856 856
2223,Z7NPK9Y,85 85 85 85 85 85 85 391 386 386 386
2224,W1EGMLI,203 203 85 203 203 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199
2227,OE4M33Z,85 85 193 193 193 193 193 243 193 243 237 189 237 105 237 189 86 105 237 846 846 189 846 237 846
2228,I4LCRRH,85 105 105 231 105 243 105 105 105 105 105 231 105 225 583 225 105 225 81 86 225 225 225 225 225 225 225 225 225 225 81 386 225 225 386 225 575
2229,99VI4J0,85 197 577 55 197 197 197 681 577
2230,KQ83228,85 85 83
2232,ZMNMF7T,85 83 145 85 294 85 145 83 391 84 86 84 386 386
2233,5BD8HTO,78 78 78 78 78
2237,E8325MR,193 193 193 193 193 193 193 193 193 193 193 193 148 193 193 193 193 83 193 197 681 84 681 356 681 681 681 846 845 845 356 577 846 845 846 356 681 846
2239,5CMRKRH,78
2240,FQSBQX9,148 85 83 83 419 189 398 44
2241,9XDDOC9,134 134 110 207 110 20 20 419 221 4 110 92 33 4 271 134 259 188 149 259 188 259
2242,NO0QQLD,83
2245,XRR8Z16,20 176 401 676
2246,QGPDXN5,78 78 78 28 78 78 113 259 28 28 79 43
2248,GM27O91,231 231 231 231 231 231 225
2250,1OG9X8F,83 83
2252,26CCB54,78 83 195 304
2254,678KV34,78 106
2257,CQUHU64,113 113 679
2258,8NKOQO9,85 85 85 85 85 846 86 856 856
2260,VGGO1XM,157 157 157 157 157 157 157 157 157 157 157 157
2262,5L2WZ1L,265 303
2263,XPALD1T,115 28 78 115 582 79
2264,0ECDDSB,83 83 105 105 83 83 83 419 105 105 84 537 79
2267,5VPQIYI,28
2268,7NGMW1A,134 134 189 189 225 225 20 134 221 221 221 13 13 13 13 13 13 13 189 265 20 192 274 20 13 20 13 13 221 20 13 13 13 13 310 20 159 159 4 13 216 13 13 547 310 75
2271,K4QAR6T,83 105 83 83 83 105 83 85 43 83 105 225 225 105 225 225 575 86 160 84 160 105 105 846 846 846 160 160
2272,BU5MLFT,92 92 92 92 92 391 104 104
2276,HE7MOWM,192 4
2278,3Z17Y5Q,83 83 160 83 85 459 44 105 84 84 846 105 105
2279,NZ4L7J4,105 197 105 85 398 398 105 105 105 44 105 105 81
2281,55J9DHH,289 82 289
2283,BYY6I3W,105 85 105 105 105 85 105 83 105 83 84 105 105 86 105 105 105 105 86 105 105
2284,6R59TBG,105 105 105 105 105 105 105
2287,UUKNIRZ,78 157 157 78 78 78 157 78 78 78 79 79 157 157 79 79 79 79
2289,5RZCUK2,85 85 85 85 85 86 86
2290,UTJC0N2,243 83 83 105 398 583 84 84 84
2294,9WR6GCD,55 55 55 55 55 55 55 55 55 55 78 113 55 104 176 55 188 113 195 195 55 265 55 221 195 195 113 55 78 104 55 113 55 159 55 4 55 106 271 92 271 578 547 271 75 159 159 79 79 157 201
2295,AID63TM,78 78 79 79 113
2297,3DUAU5B,304 221 33 154 85 104 105 83 105 105 161 225 105 537 537 289 289
2298,FSJZDDV,113 113 259 113 113 113 113 113 207 113 113 113 113 113 43 43
2301,U6CHNAW,28 106 106 78 106 85 33 78 106 104
2308,VKDC2N2,78 78 78 78 78 78 78 113 113
2310,Z1C3S5S,105 243 105 304 105 304 105 105 105 105
2313,NXGZZ6Z,159 66 76 13 195 106 250 250
2315,OJ5XHU8,83 83 83 83 83 43 83 398
2317,CCHD2NK,83 83 86
2318,0MQ1BEO,199
2319,8ULDI4D,193 193 193 193 193 189 189 84 189 189 189
2321,239BS0Z,113 106 113 66 66 78 113 288 78 134 259 66 149 66 66 288 113 66 28 66 113 113 113 113 66 28 149 106 43
2322,RYGC7LK,105 105 105 207 846 846 846
2326,APVE9H2,105 85 83 105 85
2327,GYW9PCV,83 83
2330,BD1NN5S,78 78 78 106
2333,Y1BYBU6,294 90
2334,YG96QWA,104 104 104 295 104 104 104 104 104 104
2335,6WTIBPG,161 161 161 161 161 573
2336,U5PFAEB,85 23 85 85
2342,Q453VBY,271 231 231 85
2343,F3WCT9Y,105 83 84 160
2344,4X5XAPS,304
2348,XAG0DLR,207 207 207 44 207 207 207 78 4 44 44 578 578 577 44 583 154 583 537 583
2355,6GYCIJB,92 92 92 92 92 188 679 679 92 679 676 676
2356,5JYNTLH,83 83 83 145 83 84 160 84 160 356 145
2357,7DUJYSB,78 259 582 79 113 106 106 113
2362,ZXCONDE,85 85 85 105 85 104 386 86 386 681 681 681 681 679 681 679 679 681 386 86 386 86 386 681 849
2363,1B3FMQZ,113 149 149 113
2365,42KU8PM,189 81 195 23
2369,56H3PZ6,265 110 110 110 28 288 78 28 110 110 106
2371,BOAQ5J9,85 44 575
2372,2UX6GG0,243 105 243 243 391 391 386 537 537 537
2376,ZYFTYUQ,197 243 193 145 243 193 148 193 193 197 193 105 189 189 189 189 849
2378,F36EOT6,265 106 106 265 201 28 113 265 193 113 195 78 28 192 192 265 106 188 259 28 106 79 106 577 203 679 259 577 188 82 197 79 679
2379,W3W2S0Q,78 78 78 78 78 78 78 78 78 78 79 79 79 79 79 79
2385,NIU7CTE,180 28
2386,JCARK4H,161 161 161 161 161 161 161 161 161 161 161 573 573 573 573 573 573 573 855 573 679 855
2387,H50S66Z,259 207 113 547 43 856 856
2388,WDABOSC,28 192 288 28 78 66 28 28 192 578 856 856 856 856 856
2390,L7ZOZPL,294 289
2391,LYBQVP0,199 82 250
2392,YT7PM6G,106 28 106
2393,X8WXBZ4,154 201 193
2395,MKRM10I,203 203 203 203 203 203 203 203 203 199 199
2396,JQZNKWA,104 161
2397,WTI9UYU,83 83 294 83 105 105 83 83 304 105 83 105 105 105 83 83 105 83 85 83 84 84 84 84 84 84
2402,1CU7TZZ,145 145 289 547 578 547 197 547
2403,OU5B1WG,105 154 154 537
2405,AA65956,83 83 294 294 83 83 85 83 83 83 85 231 225 225 225 225 225 225 225 225 225 84 225 225 225 225 681 84 225 225 86 105 84 84
2406,NSD2OK9,159 23 106 28 78 4 159
2407,KNACAMO,78 78 78 79
2410,J7WN5A7,83 197 83 84 195 195 195
2412,8VII1DY,78 113 113 78 78 113 113 113 78 78 78 113 113 106 113 78 259 113 106 78 78 79 79 79 578 578 578 578 578 79 79 578 578 113 578 578 79 79 113 578 79 79 578 106
2413,7UNG05J,193 83 85 299
2415,SZO69EN,304 110 193 195
2416,AC8S0C9,145
2418,TIFHOL6,193 243 243 243 243 243 243 86
2419,9V1I1CA,193 304 193
2420,VMR4X4I,83
2421,HPAYOYC,159 159 159 159 134 134 159 159 189 78 274 189 201 189 159 134 159 159 159 78 159 401 159 159 197 401 401 401 401 577 159 159 401 401 577 401 401 577 401 401 159 401 159 577 577 159 577 159 159 577 401 577 159 159 577 159 159 113 577 401 197 159 401 159 159 159 401 134 401
2422,ZY8AG3T,243 193 193 294 193 90
2423,2CG58O1,105 105 193 105 180 81 159 33 105 4 243 4 105 159 145 33 145 33 90 243 243 193 243 193 243 105
2424,U8OGZH7,85 85 85 85 85 85 299
2427,LRUF6EX,20 192 20 221 20 303 221 221 303 303 221 20 221 221 4 192 298 310 13 75 298 298 288 391 216 216 13 13 298 75
2429,UCD3TPL,193 145
2430,RFIGBC4,20 20 76 288
2433,4AZXCC2,20 4 20 4 4 841 547 547 841 841 4 4 104 547
2434,38RV21D,75 43 157 113 391 681 157
2437,SJVACQ2,20 113 4 113 4 259 159 159 159 113 547 113 75 76 188 113 188 841
2438,AOR4ER3,300 20
2439,LNSW0DD,75 76 76 76 76 76 858 858 76 547
2441,FBMYILI,300 300 300 66 81 300 4 300 300 4 259 265 4 203 67 4 259 310 582 310 679 176 149 310 310 67 67 310 547 176 310 82 176 310 176 67
2445,IZNQ8HQ,20 20 75 221 20 20 221 75 20 20 20 20 20 201 20 20 20 4 20 20 20 20 20 419 76 84
2446,3IKUQF8,20 85 221 216
2447,3P7BC8U,75 75 75 76 76 76 76 76 76 573
2448,WI7QD9R,195 195 856 856 856
2449,5306MOZ,195 858 858
2450,QGBNXVF,225 81 33 66 159 192 81 578 216 33 679 33
2451,I0RJJGH,195 104 104 20 104 104 104 274 104 104 104 104 104 104 180 104 300 20 250
2453,X80K5RN,105 105 105 105 105 105 180 105 849 583 849
2457,W3T15IR,189 303 20 20 90 20 20 20 20 303 20 20 20 20 303 20 459 303 303 547 303
2459,7CHLZFR,221 300
2460,GC5YVN7,92 188 225 271 188 271 271 391 391 391 13 391
2461,AOKQDM1,113 134 20 113 113 113 113 134 113 679 274 856 274 113
2464,LI1EOYX,55 4 43 4 250
2465,UDQQPDR,106 106 106 106 106 104 547 104 81 105 113 113 113 113 113 106 113 583 849 849 849 113 679 681
2467,V5QHM73,106 113 106 113 113 78 113 113 113 113 113 113 67 113 67
2468,AJEOGTM,113
2469,XXDL2RJ,303 288 149 207 310 577 679 82 577 577
2470,HEHQN0I,23 23 23 23 221 20 20 20 221 221 23 221 23 221 221 20 20 23 221 193 20 83 20 83 192 83 13 192 191 84 20 419 216 20 271 188 216 188 300 188 189 216 20 75 300 23 191 391 44 681 44 216 92 20 191 20 20 191
2471,HH9816T,157 113 113 113 113 113 28 78 113 113 113 113 113 113 113 113 113 113 113 113 113 113 106 113 113 113 113 113 113 113 75 75 113 113 113 113 113 113 578 679 679
2473,952VV6A,113 113 157
2474,DCUH3F7,113 159 159 159 189
2484,JWRF2LR,81 81 274 78
2486,KMN0KLE,55 76 55 81 547
2487,HT8AN5J,113 113 113 113 113 113 113 113 113 113 113 113
2488,CY7SA5N,310 310 573
2490,M496K0G,159
2492,9FKXR8V,288 310 288 113 113 113 113 149 201 113 157 113 113 856
2493,G742F23,159 298 113 159 82
2494,4B0XQHJ,195
2495,GPISF6F,4 4 4 145 583 4 4
2497,P11A26L,303 66 110
2500,5HU7OCE,113 113 113 106 83 84 84 113 398 84 84
2501,XWQOYGB,113 113 113 113 113 113 113 113 79 113 113 113 79
2503,0UY0RLL,78 78 113 113
2507,Y8O21ZZ,195
2509,0OXASA7,23 81 401 401 401 159 159 401 159 159 159 401
2510,2RVQCTC,303 180 148 145 180 4 154 154 154 43 274 148 13 154 33 199 33 110 75 4 391 4 391 298 298 134 154 391 4 298 82 583 583 79 44
2511,72M0Q9Q,113 113 78 78 189 66 113 288 106 113 115 113 78 113 113 78 113 79 79 578 28 113 201 578
2514,6YGBG1F,157 157 157 157 157 157 157 106 201 201 201 201 201
2519,BEJPPQU,113 113 113 113 113 578
2521,H3KO0VA,195 4 76 195
2522,M99Q0W6,193 193 201 193 83 83 83 83
2524,SYYOS3C,113 113 113 113 113 113 113 113 113 113
2526,Q8L6BCU,201 201 201 201 201 83 197 197 846
2527,0KIY63N,157 157 157 547 157 547 679 547 547 547 547 547 547 547 547 547 547 547 547 858
2528,4DW34Q2,113 157 78 78 78 113 113 113 113 547 113 113 113 113 113 113 79 113
2529,AMMJVO8,78 161 78 161 573 573 573
2532,B81BI9G,149 145 78 195 149 148 79 578
2541,L08H4BQ,113 113 113 113
2544,ABV2CBE,82 33
2545,G1SVMXX,113 113
2547,EU1D7H3,85 193 85 189
2551,T3XD6JB,113 113 113 78 83 78 113 113 113 113 113 113 113 398 398 113 679 679 681 113 676
2552,LG3MBXO,78 106 43 113 207 78 79
2553,7G0PTVI,78 78 78 78 78 78 79 79 79 79 856 856
2559,P53YA13,159 113 159 197
2561,0TJ0XYT,110 92 92 221 78 221 20 221 33 221 92 78 28 271 104 295 110 134 216
2563,2AM8ARW,78 148 106 221 113 188 578
2564,WCJ2BSC,113 113 113 28 161 113
2566,245DM7X,79 78 201 28 28 28 110 856
2567,VIU4ONO,92 92 92 92 92 92 271
2570,Z6DDRUJ,134 134 134 134 134 134 134 134 288 33 288 288 92 288
2571,MIX9ZWF,195 113 78
2572,71BZU9H,85 85 85
2573,UNH10NB,203 203 203 199 199 573 573
2576,DCUPX4B,33 159 180 33 299 4 134 193 33 134 33 33 134 274 20 192 265 159 134 33 259 4 193 134 134 4 33 78 145 189 300 189 300 300 76 304 298 134 191 189 134 4 300 76 189 547 134 33 33 295 578 79 33 856 300 578 189 189 856 300 197 401
2578,AX6ZUGR,110 259 110 110 110 110 110 265 110 110 82 110 259 259 110 547 110 110 110
2579,G3DYG9V,115 115 115 221 115 33 115 33
2580,XCTHI54,85
2581,VP87DN5,148 148 148 148 148 148 148 154 148 148 221 75 75 76 76 76 299 148 76 20 148 76 76 583 148 148 76 148 547 76 583 148 76 76 583 148 148 547 583 44 148 76 583
2582,M6A7KNJ,289 289 55 583 583 583 681 55 846 583 583
2585,HRUVKQ6,192 4 265 33 192 84 134 188
2586,5856BOM,83
2587,S4J6NQI,43 294
2588,Q0BHV0D,85 85 85 85 85 85 85 86 86 86 86 86 86 86 86 86 86 86 86 86 86
2594,LOIUCCF,201 197 577 197
2595,F3V0PCW,83
2596,X5N5DJ7,243 84 237 386 105 386 105 386 386
2598,6GIVM38,83 83 84 84 84 189 537
2600,7IARCI8,110 310 92 75
2601,UONV7Y2,90 145 145 90 145 145 145 85 85 85 145 145 145 90 145 145 145 145 145 459 145 145 145 148 148 148 148 148 386 419 419 419 105 84 105 419 189 148 148 105 86 148 105 148 148 148 846 86 4 846 148 148 90 84 148 148 90 189 148 148 148 105 189 148
2603,Q7FZ49D,83 83 83 83 83 83
2604,30KDCXR,78
2605,QF79RKL,55 221 84 298 55 55 55 55 4 23 176 176 176 176 176 176 176 176 104 23
2606,7013NXD,66 66 66 66 20 274 66 66 134 67 401 67 401 401 401 134 401 401 159 401
2607,8YW0PPI,23 92 134 192 92 92 92 23 92 192 134 92 92 92 92 92 92 92 92 92 92 92 92
2608,0CPXPLF,92 92 92 92 188 310 188 82 92 288 92 201
2609,A37RVTD,66 113 149
2610,FT64I8W,274 104 4 4 134 274 159 104 303 303 274 274 134 134 106 288 33 188 288 104 298 188 134 298 288 288
2611,SUG9CGQ,243 243 243 243 237 237
2615,SI6IA9L,157 157 157 157 157 157 157 157 157 157 157
2617,00OT8JX,104 176 4 92 4 4 4 4 159 192 4 4 274 4 192 159 159 159 159 4 159 4 4 159 159 92 4 110 4 4 4 4 75 271 298 104 578 4 188 159 288 858 841 4 159 4 4 4 4 391 4 298
2618,GHFINGR,203 161 161 161 161 161 161 161 573 199 573 573 573 199
2620,JPANKPB,4 33 159 180 104 33 547 271 75 547 188 271 104 33 547 188 23
2621,UCTZ8Z0,195 195 23 23 23 23 195 191 23 191 191
2623,X2SRCVC,55 55 55 81 4 4 55 33 55 55 55 55 55 55 55 55 303 20 303 4 4 298 250 4 4 271 250 271 298 271 4 298 298 271 298
2624,0USL9HZ,265 265
2625,HXVHJC7,78 78 106 78 78 78 106 79 106 106 79 106 578 106 79 106 679 157 157 157 79 104 113 157 201 201 201 149 106 201
2628,EF4HUHU,189 189 92 300 189 78 300 221 300 33 28 33 841 858 20 858
2629,4B5B88R,157
2630,UAAATFB,157 4 85 78 85 578 578
